
Rk	Name	Age	Tm	W	L	W-L%	ERA	G	GS
▼	GF	CG	SHO	SV	IP	H	R	ER	HR	BB	IBB	SO	HBP	BK	WP	BF	ERA+	FIP	WHIP	H9	HR9	BB9	SO9	SO/W
288	Joe Kelly	36	LAD	0	0		5.32	26	0	1	0	0	0	22.0	25	14	13	3	10	1	26	2	1	3	100	76	4.22	1.591	10.2	1.2	4.1	10.6	2.60
289	John King*	29	STL	3	2	.600	2.78	42	0	8	0	0	0	45.1	47	18	14	5	6	0	32	1	1	2	188	153	3.66	1.169	9.3	1.0	1.2	6.4	5.33
290	Tyler Kinley	33	COL	5	1	.833	6.08	55	0	18	0	0	6	53.1	52	36	36	10	28	2	56	1	0	5	239	75	5.15	1.500	8.8	1.7	4.7	9.5	2.00
291	Austin Kitchen*	27	MIA	0	0		13.50	1	0	1	0	0	0	2.0	5	3	3	0	1	0	2	0	1	0	13	39	2.68	3.000	22.5	0.0	4.5	9.0	2.00
292	Andrew Kittredge	34	STL	1	4	.200	3.02	53	0	4	0	0	1	50.2	44	21	17	8	15	0	49	0	0	0	207	141	4.18	1.164	7.8	1.4	2.7	8.7	3.27
293	Adam Kloffenstein	23	STL	0	0		0.00	1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	3		3.18	0.000	0.0	0.0	0.0	0.0	
294	Matt Koch	33	COL	0	0		81.00	2	0	1	0	0	1	0.1	3	4	3	1	1	0	0	0	0	0	5	11	51.18	12.000	81.0	27.0	27.0	0.0	0.00
295	Stephen Kolek	27	SDP	3	0	1.000	5.21	42	0	12	0	0	0	46.2	59	30	27	4	12	0	39	3	0	2	211	79	3.58	1.521	11.4	0.8	2.3	7.5	3.25
296	Michael Kopech	28	LAD	1	0	1.000	0.00	6	0	0	0	0	0	6.1	1	0	0	0	1	0	10	0	0	0	21		0.49	0.316	1.4	0.0	1.4	14.2	10.00
297	Dinelson Lamet	31	LAD	0	0		2.08	3	0	2	0	0	1	4.1	2	2	1	1	2	1	3	0	0	1	18	208	6.18	0.923	4.2	2.1	4.2	6.2	1.50
298	Derek Law	33	WSN	7	2	.778	2.89	60	0	6	0	0	1	74.2	71	27	24	7	18	0	61	1	0	6	304	138	3.53	1.192	8.6	0.8	2.2	7.4	3.39
299	Justin Lawrence	29	COL	4	4	.500	6.75	43	0	14	0	0	2	46.2	55	43	35	7	25	1	35	7	0	2	216	68	5.68	1.714	10.6	1.4	4.8	6.8	1.40
300	Max Lazar	25	PHI	0	0		0.00	2	0	2	0	0	0	2.1	0	0	0	0	0	0	3	0	0	0	8		0.61	0.000	0.0	0.0	0.0	11.6	
301	Kyle Leahy	27	STL	1	1	.500	3.86	26	0	9	0	0	1	39.2	33	18	17	3	9	0	25	0	0	2	157	111	3.58	1.059	7.5	0.7	2.0	5.7	2.78
302	Dylan Lee*	29	ATL	4	2	.667	1.96	36	0	5	0	0	0	46.0	38	15	10	4	14	3	49	0	0	0	185	215	3.09	1.130	7.4	0.8	2.7	9.6	3.50
303	Casey Legumina	27	CIN	0	0		9.00	1	0	1	0	0	0	2.0	2	3	2	1	1	0	1	0	0	0	10	56	10.18	1.500	9.0	4.5	4.5	4.5	1.00
304	Mark Leiter Jr.	33	CHC	2	4	.333	4.21	39	0	3	0	0	0	36.1	27	20	17	2	13	0	53	1	0	2	152	100	2.13	1.101	6.7	0.5	3.2	13.1	4.08
305	Jorge López	31	TOT	2	2	.500	2.35	45	0	13	0	0	2	46.0	41	14	12	3	18	1	37	2	0	2	190	175	3.72	1.283	8.0	0.6	3.5	7.2	2.06
306	Ryan Loutos	25	STL	0	0		0.00	3	0	3	0	0	0	2.1	2	0	0	0	1	0	0	0	0	0	10		4.46	1.286	7.7	0.0	3.9	0.0	0.00
307	Richard Lovelady*	28	CHC	0	1	.000	7.94	7	0	0	0	0	0	5.2	9	5	5	1	2	0	6	0	0	0	28	56	4.41	1.941	14.3	1.6	3.2	9.5	3.00
308	Yunior Marte	29	PHI	0	0		7.13	22	0	5	0	0	0	24.0	32	21	19	5	14	0	23	0	0	2	119	58	5.72	1.917	12.0	1.9	5.3	8.6	1.64
309	Justin Martinez	22	ARI	5	2	.714	1.89	45	0	15	0	0	3	52.1	37	14	11	1	26	3	62	1	1	4	215	218	2.60	1.204	6.4	0.2	4.5	10.7	2.38
310	Phil Maton	31	NYM	1	0	1.000	2.19	13	0	4	0	0	0	12.1	7	3	3	1	2	0	16	2	0	0	47	185	2.61	0.730	5.1	0.7	1.5	11.7	8.00
311	Yuki Matsui*	28	SDP	3	2	.600	3.53	53	0	10	0	0	0	51.0	38	21	20	4	23	3	54	0	0	6	210	116	3.43	1.196	6.7	0.7	4.1	9.5	2.35
312	Tyler Matzek*	33	ATL	0	0		9.90	11	0	1	0	0	0	10.0	16	11	11	3	3	0	10	0	0	2	48	44	5.98	1.900	14.4	2.7	2.7	9.0	3.33
313	Darren McCaughan	28	MIA	0	0		8.38	3	0	2	0	0	0	9.2	15	9	9	3	3	0	7	2	0	0	50	55	7.31	1.862	14.0	2.8	2.8	6.5	2.33
314	John McMillon	26	MIA	0	1	.000	0.00	1	0	1	0	0	0	1.0	0	1	0	0	2	0	0	0	0	0	5		9.18	2.000	0.0	0.0	18.0	0.0	0.00
315	Nick Mears	27	TOT	1	4	.200	5.17	49	0	12	0	0	0	54.0	54	33	31	5	22	1	70	0	0	3	236	88	3.01	1.407	9.0	0.8	3.7	11.7	3.18
316	James Meeker	29	MIL	0	0		0.00	1	0	1	0	0	0	1.0	1	0	0	0	1	0	0	0	0	0	4		6.18	2.000	9.0	0.0	9.0	0.0	0.00
317	Trevor Megill	30	MIL	0	2	.000	2.41	35	0	24	0	0	20	33.2	27	10	9	3	8	3	40	1	0	3	136	176	2.76	1.040	7.2	0.8	2.1	10.7	5.00
318	Julian Merryweather	32	CHC	1	1	.500	5.73	11	0	3	0	0	0	11.0	12	7	7	0	9	0	12	3	0	2	56	75	4.27	1.909	9.8	0.0	7.4	9.8	1.33
319	Matt Mervis	26	CHC	0	0		81.00	1	0	0	0	0	0	0.2	7	6	6	0	0	0	0	0	0	0	9	8	3.18	10.500	94.5	0.0	0.0	0.0	
320	Owen Miller	27	MIL	0	0		18.00	1	0	1	0	0	0	2.0	5	4	4	1	1	0	0	0	0	0	12	27	11.18	3.000	22.5	4.5	4.5	0.0	0.00
321	Tyson Miller	28	CHC	3	1	.750	1.42	30	0	7	0	0	0	31.2	20	6	5	3	5	0	27	2	0	0	119	298	3.37	0.789	5.7	0.9	1.4	7.7	5.40
322	A.J. Minter*	30	ATL	5	4	.556	2.62	39	0	10	0	0	1	34.1	24	10	10	6	11	1	35	1	0	0	134	161	4.46	1.019	6.3	1.6	2.9	9.2	3.18
323	Sam Moll*	32	CIN	3	1	.750	2.37	39	0	7	0	0	0	30.1	21	10	8	1	7	1	32	1	0	0	116	182	2.29	0.923	6.2	0.3	2.1	9.5	4.57
324	Adrián Morejón*	25	SDP	2	1	.667	2.92	42	0	7	0	0	1	49.1	48	18	16	4	17	2	56	1	1	6	210	140	3.06	1.318	8.8	0.7	3.1	10.2	3.29
325	Andrew Nardi*	25	MIA	2	1	.667	4.91	56	0	4	0	0	0	47.2	42	27	26	7	15	1	66	1	0	1	199	91	3.32	1.196	7.9	1.3	2.8	12.5	4.40
326	Kyle Nelson*	27	ARI	0	0		4.22	11	0	4	0	0	0	10.2	8	5	5	2	4	1	8	0	0	0	42	101	5.24	1.125	6.8	1.7	3.4	6.8	2.00
327	Nick Nelson	28	PHI	0	0		5.40	3	0	3	0	0	0	3.1	6	2	2	0	0	0	5	0	0	0	15	84	0.18	1.800	16.2	0.0	0.0	13.5	
328	Héctor Neris	35	CHC	8	4	.667	3.43	44	0	32	0	0	17	42.0	35	17	16	4	26	2	43	1	2	1	184	123	4.30	1.452	7.5	0.9	5.6	9.2	1.65
329	Kyle Nicolas	25	PIT	2	2	.500	2.93	38	0	20	0	0	0	43.0	37	20	14	1	20	1	46	4	1	5	186	141	3.01	1.326	7.7	0.2	4.2	9.6	2.30
330	Dedniel Núñez	28	NYM	2	0	1.000	2.43	24	0	2	0	0	1	33.1	23	11	9	3	8	1	45	0	1	1	129	164	2.37	0.930	6.2	0.8	2.2	12.2	5.63
331	Riley O'Brien	29	STL	0	0		9.00	1	0	0	0	0	0	1.0	1	1	1	0	2	0	2	0	0	0	6	64	5.18	3.000	9.0	0.0	18.0	18.0	1.00
332	Luis Ortiz	28	PHI	0	0		27.00	1	0	0	0	0	0	0.2	3	2	2	0	0	0	0	0	0	0	4	24	3.18	4.500	40.5	0.0	0.0	0.0	
333	Eric Orze	26	NYM	0	1	.000	21.60	2	0	0	0	0	0	1.2	3	4	4	1	2	0	1	1	0	0	11	22	15.18	3.000	16.2	5.4	10.8	5.4	0.50
334	Adam Ottavino	38	NYM	2	2	.500	4.67	48	0	5	0	0	1	44.1	41	25	23	5	17	0	57	6	0	4	196	85	3.63	1.308	8.3	1.0	3.5	11.6	3.35
335	Daniel Palencia	24	CHC	0	1	.000	6.55	7	0	3	0	0	1	11.0	11	9	8	0	8	0	12	1	0	0	52	66	3.45	1.727	9.0	0.0	6.5	9.8	1.50
336	Enoli Paredes	28	MIL	1	0	1.000	1.08	14	0	5	0	0	1	16.2	9	2	2	0	8	0	12	2	0	2	66	396	3.54	1.020	4.9	0.0	4.3	6.5	1.50
337	Joel Payamps	30	MIL	3	5	.375	3.71	50	0	17	0	0	5	43.2	32	20	18	6	14	3	39	2	0	0	178	114	4.28	1.053	6.6	1.2	2.9	8.0	2.79
338	Nate Pearson	27	CHC	1	0	1.000	3.68	5	0	3	0	0	0	7.1	5	3	3	2	0	0	6	1	0	0	27	119	5.50	0.682	6.1	2.5	0.0	7.4	
339	Elvis Peguero	27	MIL	7	3	.700	3.09	47	0	6	0	0	2	46.2	45	18	16	4	23	3	41	2	1	5	201	137	4.14	1.457	8.7	0.8	4.4	7.9	1.78
340	Wandy Peralta*	32	SDP	2	2	.500	4.50	41	0	8	0	0	0	34.0	32	19	17	6	12	0	20	4	0	2	147	91	5.71	1.294	8.5	1.6	3.2	5.3	1.67
341	Michael Petersen	30	LAD	3	0	1.000	4.50	9	0	2	0	0	0	12.0	9	6	6	2	7	0	8	1	1	0	52	91	6.01	1.333	6.8	1.5	5.3	6.0	1.14
342	Evan Phillips	29	LAD	3	0	1.000	3.68	42	0	24	0	0	15	36.2	35	19	15	5	11	0	44	0	0	0	153	109	3.45	1.255	8.6	1.2	2.7	10.8	4.00
343	Riley Pint	26	COL	0	0		21.60	4	0	1	0	0	0	3.1	5	8	8	2	5	0	7	2	0	4	22	23	13.08	3.000	13.5	5.4	13.5	18.9	1.40
344	Ricardo Pinto	30	PHI	0	0		10.97	6	0	5	0	0	1	10.2	19	14	13	2	5	0	8	2	0	0	59	38	6.08	2.250	16.0	1.7	4.2	6.8	1.60
345	Tanner Rainey	31	WSN	0	0		5.66	34	0	26	0	0	0	35.0	35	22	22	5	24	1	27	4	0	4	167	71	5.89	1.686	9.0	1.3	6.2	6.9	1.13
346	Brooks Raley*	36	NYM	1	0	1.000	0.00	8	0	1	0	0	0	7.0	2	0	0	0	3	0	9	0	0	0	25		1.89	0.714	2.6	0.0	3.9	11.6	3.00
347	Emmanuel Ramirez	29	MIA	0	1	.000	5.51	12	0	2	0	0	0	16.1	13	11	10	2	6	0	16	2	0	0	68	82	4.28	1.163	7.2	1.1	3.3	8.8	2.67
348	Nick Ramirez*	34	LAD	0	0		6.35	7	0	6	0	0	0	11.1	14	8	8	0	7	1	4	0	0	1	52	65	4.32	1.853	11.1	0.0	5.6	3.2	0.57
349	Yohan Ramírez	29	TOT	0	5	.000	5.97	32	0	9	0	0	1	37.2	43	28	25	4	15	2	38	7	1	4	175	68	4.29	1.540	10.3	1.0	3.6	9.1	2.53
350	Sean Reid-Foley	28	NYM	1	2	.333	1.66	23	0	9	0	0	0	21.2	13	10	4	0	14	0	25	0	0	1	90	241	2.81	1.246	5.4	0.0	5.8	10.4	1.79
351	Sean Reynolds	26	SDP	0	0		2.45	4	0	1	0	0	0	3.2	4	1	1	0	1	0	7	0	0	0	16	182	0.18	1.364	9.8	0.0	2.5	17.2	7.00
352	Orlando Ribalta	26	WSN	0	0		13.50	1	0	0	0	0	0	0.2	2	1	1	0	1	0	1	0	0	0	5	46	4.68	4.500	27.0	0.0	13.5	13.5	1.00
353	Lyon Richardson	24	CIN	0	0		27.00	1	0	0	0	0	0	0.2	2	2	2	1	1	0	1	0	0	0	5	24	24.18	4.500	27.0	13.5	13.5	13.5	1.00
354	Emmanuel Rivera	28	MIA	0	0		9.00	4	0	4	0	0	0	4.0	7	4	4	1	0	0	0	1	0	0	20	53	7.18	1.750	15.8	2.3	0.0	0.0	
355	Ethan Roberts	26	CHC	0	0		1.13	5	0	2	0	0	0	8.0	11	1	1	0	2	0	8	0	0	0	36	389	1.93	1.625	12.4	0.0	2.3	9.0	4.00
356	Nick Robertson	25	STL	0	0		4.38	8	0	6	0	0	0	12.1	15	6	6	3	2	0	14	0	0	0	52	99	4.56	1.378	10.9	2.2	1.5	10.2	7.00
357	Josh Rogers*	29	COL	2	0	1.000	6.55	6	0	2	0	0	0	11.0	15	8	8	1	3	1	3	2	0	0	50	72	5.18	1.636	12.3	0.8	2.5	2.5	1.00
358	Taylor Rogers*	33	SFG	1	4	.200	2.57	52	0	14	0	0	0	49.0	45	18	14	6	15	0	56	2	0	0	201	153	3.52	1.224	8.3	1.1	2.8	10.3	3.73
359	Tyler Rogers	33	SFG	2	4	.333	2.93	60	0	12	0	0	1	55.1	53	18	18	6	3	1	40	5	0	0	223	134	3.57	1.012	8.6	1.0	0.5	6.5	13.33
360	JoJo Romero*	27	STL	5	2	.714	2.44	50	0	4	0	0	0	48.0	38	14	13	5	9	0	39	4	0	0	189	175	3.72	0.979	7.1	0.9	1.7	7.3	4.33
361	Landen Roupp	25	SFG	0	0		4.91	14	0	1	0	0	0	22.0	22	13	12	1	10	0	22	1	0	1	98	81	3.27	1.455	9.0	0.4	4.1	9.0	2.20
362	Chris Roycroft	27	STL	1	2	.333	4.15	24	0	11	0	0	0	30.1	27	17	14	2	14	0	27	3	0	1	135	103	3.94	1.352	8.0	0.6	4.2	8.0	1.93
363	José Ruiz	29	PHI	3	1	.750	3.89	37	0	13	0	0	0	37.0	37	18	16	6	10	1	38	1	0	0	156	105	4.12	1.270	9.0	1.5	2.4	9.2	3.80
364	Ryder Ryan	29	PIT	1	0	1.000	5.00	14	0	5	0	0	0	18.0	17	11	10	1	8	0	16	2	0	0	80	84	3.79	1.389	8.5	0.5	4.0	8.0	2.00
365	Andrew Saalfrank*	26	ARI	0	0		36.00	2	0	1	0	0	0	1.0	2	4	4	0	4	1	0	0	0	1	8	16	15.18	6.000	18.0	0.0	36.0	0.0	0.00
366	Eduardo Salazar	26	TOT	0	0		1.80	10	0	2	0	0	0	15.0	17	4	3	1	8	0	15	0	0	0	67	232	3.64	1.667	10.2	0.6	4.8	9.0	1.88
367	Dennis Santana	28	PIT	0	1	.000	4.57	20	0	11	0	0	0	21.2	25	12	11	2	7	0	26	2	0	0	96	91	3.22	1.477	10.4	0.8	2.9	10.8	3.71
368	Tanner Scott*	29	TOT	7	5	.583	1.38	51	0	37	0	0	19	52.1	25	13	8	3	30	2	62	1	0	0	211	323	3.33	1.051	4.3	0.5	5.2	10.7	2.07
369	Paul Sewald	34	ARI	1	2	.333	3.69	35	0	29	0	0	16	31.2	25	13	13	4	10	1	33	2	0	0	130	112	3.87	1.105	7.1	1.1	2.8	9.4	3.30
370	Chasen Shreve*	33	COL	0	0		0.00	1	0	0	0	0	0	1.0	1	0	0	0	0	0	0	0	0	0	4		3.18	1.000	9.0	0.0	0.0	0.0	
371	Lucas Sims	30	CIN	1	4	.200	3.57	43	0	5	0	0	1	35.1	30	14	14	6	20	0	40	1	0	1	154	121	4.90	1.415	7.6	1.5	5.1	10.2	2.00
372	Burch Smith	34	MIA	2	0	1.000	4.25	25	0	8	0	0	0	29.2	39	15	14	1	9	0	23	1	1	3	135	106	3.08	1.618	11.8	0.3	2.7	7.0	2.56
373	Drew Smith	30	NYM	1	1	.500	3.06	19	0	4	0	0	2	17.2	18	7	6	2	9	0	23	0	0	3	79	132	3.57	1.528	9.2	1.0	4.6	11.7	2.56
374	Pavin Smith*	28	ARI	0	0		0.00	1	0	1	0	0	0	1.0	0	0	0	0	1	0	0	1	0	0	5		9.18	1.000	0.0	0.0	9.0	0.0	0.00
375	Drew Smyly*	35	CHC	3	6	.333	2.83	35	0	7	0	0	0	47.2	38	17	15	8	17	2	37	2	0	4	196	149	5.00	1.154	7.2	1.5	3.2	7.0	2.18
376	George Soriano	25	MIA	0	1	.000	7.41	14	0	6	0	0	1	17.0	15	14	14	4	7	0	16	2	0	1	73	61	5.94	1.294	7.9	2.1	3.7	8.5	2.29
377	Gregory Soto*	29	PHI	2	4	.333	4.08	43	0	13	0	0	2	35.1	36	19	16	2	20	2	44	6	0	3	165	101	3.63	1.585	9.2	0.5	5.1	11.2	2.20
378	Ryne Stanek	32	NYM	0	0		12.60	6	0	0	0	0	0	5.0	4	7	7	2	5	0	5	1	0	1	24	34	9.98	1.800	7.2	3.6	9.0	9.0	1.00
379	Jackson Stephens	30	ATL	0	0		2.70	3	0	3	0	0	0	3.1	5	1	1	1	1	0	2	1	0	0	17	172	7.68	1.800	13.5	2.7	2.7	5.4	2.00
380	Matt Strahm*	32	PHI	4	1	.800	2.15	49	0	6	0	0	1	46.0	29	12	11	3	8	1	59	4	0	1	175	190	2.24	0.804	5.7	0.6	1.6	11.5	7.38
381	Hunter Stratton	27	PIT	2	1	.667	3.68	34	0	7	0	0	1	36.2	36	17	15	3	7	0	33	3	0	1	155	112	3.26	1.173	8.8	0.7	1.7	8.1	4.71
382	Garrett Stubbs	31	PHI	0	0		21.00	3	0	3	0	0	0	3.0	5	7	7	2	2	0	0	0	0	0	16	22	13.84	2.333	15.0	6.0	6.0	0.0	0.00
383	Robert Suarez	33	SDP	7	1	.875	1.68	48	0	43	0	0	27	48.1	34	10	9	4	9	1	47	0	0	1	186	244	2.87	0.890	6.3	0.7	1.7	8.8	5.22
384	Cole Sulser	34	NYM	0	0		9.64	4	0	1	0	0	0	4.2	6	5	5	1	3	0	7	0	0	0	23	44	4.89	1.929	11.6	1.9	5.8	13.5	2.33
385	Kai-Wei Teng	25	SFG	0	0		9.82	4	0	0	0	0	0	11.0	15	12	12	2	8	0	7	1	0	1	55	41	6.72	2.091	12.3	1.6	6.5	5.7	0.88
386	Keegan Thompson	29	CHC	1	1	.500	3.50	13	0	8	0	0	1	18.0	12	10	7	2	10	0	26	0	0	0	77	122	3.40	1.222	6.0	1.0	5.0	13.0	2.60
387	Ryan Thompson	32	ARI	6	3	.667	2.17	49	0	3	0	0	2	49.2	43	13	12	4	9	1	34	1	0	2	197	190	3.46	1.047	7.8	0.7	1.6	6.2	3.78
388	Jesús Tinoco	29	TOT	0	0		0.00	9	0	2	0	0	0	11.2	6	0	0	0	0	0	10	0	0	0	39		1.46	0.514	4.6	0.0	0.0	7.7	
389	Michael Tonkin	34	NYM	1	2	.333	5.14	5	0	4	0	0	0	7.0	8	10	4	1	2	0	6	3	0	1	35	81	5.46	1.429	10.3	1.3	2.6	7.7	3.00
390	Luis Torrens	28	NYM	0	0		0.00	1	0	1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	1		3.18	0.000	0.0	0.0	0.0	0.0	
391	Blake Treinen	36	LAD	5	3	.625	2.67	34	0	5	0	0	1	30.1	24	10	9	5	9	0	38	2	0	1	124	151	3.90	1.088	7.1	1.5	2.7	11.3	4.22
392	Abner Uribe	24	MIL	2	2	.500	6.91	14	0	6	0	0	3	14.1	15	11	11	1	12	2	14	0	0	3	66	62	4.64	1.884	9.4	0.6	7.5	8.8	1.17
393	Ricky Vanasco	25	LAD	0	0		13.50	2	0	1	0	0	0	2.0	3	3	3	0	0	0	1	0	0	0	9	35	2.18	1.500	13.5	0.0	0.0	4.5	
394	Ildemaro Vargas	32	WSN	0	0		0.00	1	0	1	0	0	0	1.0	2	0	0	0	0	0	0	0	0	0	5		3.18	2.000	18.0	0.0	0.0	0.0	
395	Gus Varland	27	LAD	0	0		3.00	7	0	2	0	0	0	6.0	7	3	2	1	4	0	3	1	0	0	30	141	6.84	1.833	10.5	1.5	6.0	4.5	0.75
396	Alex Vesia*	28	LAD	2	4	.333	1.79	51	0	9	0	0	5	50.1	28	16	10	5	23	3	68	1	0	2	202	224	3.20	1.013	5.0	0.9	4.1	12.2	2.96
397	Thyago Vieira	31	TOT	0	1	.000	4.50	27	0	13	0	0	1	38.0	36	20	19	8	22	1	39	2	1	2	172	94	5.76	1.526	8.5	1.9	5.2	9.2	1.77
398	Eli Villalobos	27	MIA	0	0		2.08	3	0	1	0	0	0	4.1	3	1	1	1	2	0	3	0	0	0	18	230	6.18	1.154	6.2	2.1	4.2	6.2	1.50
399	Victor Vodnik	24	COL	3	3	.500	4.16	53	0	16	0	0	8	62.2	63	31	29	5	29	1	57	1	0	4	273	110	3.83	1.468	9.0	0.7	4.2	8.2	1.97
400	Josh Walker*	29	NYM	0	0		5.11	10	0	5	0	0	0	12.1	13	7	7	1	6	0	11	0	1	2	55	79	3.91	1.541	9.5	0.7	4.4	8.0	1.83
401	Jordan Weems	31	WSN	1	1	.500	6.70	41	0	10	0	0	0	41.2	49	35	31	7	24	0	35	2	0	1	196	60	5.55	1.752	10.6	1.5	5.2	7.6	1.46
402	Mitch White	29	TOT	0	1	.000	8.56	9	0	7	0	0	0	13.2	16	15	13	3	9	2	7	1	0	1	68	50	7.20	1.829	10.5	2.0	5.9	4.6	0.78
403	Devin Williams	29	MIL	0	0		1.80	5	0	5	0	0	2	5.0	3	1	1	1	1	0	9	0	0	0	19	249	2.78	0.800	5.4	1.8	1.8	16.2	9.00
404	Luke Williams	27	ATL	0	0		4.50	3	0	3	0	0	0	4.0	5	2	2	0	1	0	0	1	0	0	19	101	4.68	1.500	11.3	0.0	2.3	0.0	0.00
405	Amos Willingham	25	WSN	0	0		18.00	1	0	1	0	0	0	1.0	2	2	2	1	0	0	1	0	0	0	5	31	14.18	2.000	18.0	9.0	0.0	9.0	
406	Justin Wilson*	36	CIN	1	2	.333	4.54	42	0	10	0	0	1	33.2	34	17	17	5	8	0	38	2	0	2	144	95	3.74	1.248	9.1	1.3	2.1	10.2	4.75
407	Patrick Wisdom	32	CHC	0	0		0.00	1	0	1	0	0	0	0.1	1	0	0	0	1	0	0	0	0	0	3		12.18	6.000	27.0	0.0	27.0	0.0	0.00
408	Ryan Yarbrough*	32	LAD	4	2	.667	3.74	32	0	10	0	0	1	67.1	52	29	28	9	25	3	39	7	0	0	281	107	5.18	1.144	7.0	1.2	3.3	5.2	1.56
409	Mike Yastrzemski*	33	SFG	0	0		18.00	1	0	1	0	0	0	1.0	2	2	2	0	3	0	0	0	0	0	8	30	12.18	5.000	18.0	0.0	27.0	0.0	0.00
410	Alex Young*	30	TOT	0	0		1.00	10	0	4	0	0	0	9.0	8	1	1	0	3	0	8	0	0	0	37	435	2.40	1.222	8.0	0.0	3.0	8.0	2.67
411	Danny Young*	30	NYM	2	0	1.000	3.24	26	0	10	0	0	0	25.0	19	10	9	2	12	1	36	4	0	3	109	123	3.26	1.240	6.8	0.7	4.3	13.0	3.00
412	Yosver Zulueta	26	CIN	0	0		3.09	8	0	5	0	0	0	11.2	9	5	4	0	5	0	11	1	0	0	48	142	2.83	1.200	6.9	0.0	3.9	8.5	2.20
